cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgzttU5G3VZ5hsEb8OB4AaABAg,Menggigil tangan nya pak beri suntikan...,1 tahun yang lalu,@rosdiali9368,UCM1WbutbAfOFO9_nlR_BF_Q,0,https://yt3.ggpht.com/ytc/AGIKgqPsn8E7DzLKnCynM1gigxIQyUDbgVnPgYUlvA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.272064
UgzQ8REaAu6L6gj2upN4AaABAg,Bergetar tangannya suntik lengan bapak hahaha,1 tahun yang lalu,@radendasendria,UClfG0Tf72xUEAuTmim8Lpnw,1,https://yt3.ggpht.com/ZW1sBKI8iIy1Kg1eCiHXZnPJSqmGaqTk_mSXdq03KsD90NDZmjVpJC4BPgxQGiaFu31WOx5wEY0=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.275088
UgybAT6y1sPY4iqwvmB4AaABAg,Ohh tydak. Bismillah Attack Titan 🗿,1 tahun yang lalu,@lukikim11,UCsMMIVrbdnUJfFNr5aukVwQ,0,https://yt3.ggpht.com/cF-Tcz7SneFJciJ69WMHXlPAXyGpaw7VMP3mlohxrQU9DYSz0kCg_wjwsRj5lWivMUdpXSJJlWE=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.278659
UgxwoLOFtX_Ly5yG27Z4AaABAg,"Doktornya gemetaran... 😅
Semoga sehat slalu ya pak 🙏🙏🙏",1 tahun yang lalu,@suprisuling,UCDEZPL3egYhsTLvIIyP5CkQ,0,https://yt3.ggpht.com/lf79wglKXqLLJAptRIOPXJ5F-_2S2rwq64KehEvl9L1SP-OeAhpd0c1CNR3H0-vS5qSwPGgc=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.285273
UgwKiNPL96uYNMIBUz94AaABAg,Tangan dokter gemetar pak..hhhhh,1 tahun yang lalu,@suamiistri8133,UCn_cE5RqchuQW-DwB4xQKag,0,https://yt3.ggpht.com/ytc/AGIKgqOSDxZxuDCG305iussopqBs1Wco4lNZ3uIJNw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.28845
UgwZciBtrj9of9Ay_NZ4AaABAg,Vaksin placebo,1 tahun yang lalu,@BangTguh,UCgJG-I7aBzewqTNirKfuJ4Q,0,https://yt3.ggpht.com/ytc/AGIKgqP87tbiAm0BrTOPbGL6F1yq51GYH2bIIq1NAkV9=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.291756
Ugzsw5QNp2i8rMMfZcF4AaABAg,"😭Ht2 pak,disini byk org hbs vaksin mati😭..sy tkt 😭😭.disini kmrin mati hbs vaksin dr inggris😭😭..tkt😭😭😭 .pemerintah gk paksa rakyat disini  terselah kita mau vaksin atau tdk,gk dipaksa😂..tkt😭",1 tahun yang lalu,@reallyjames1736,UC7yEeYS5-fL_DtxEncdJpOQ,0,https://yt3.ggpht.com/ytc/AGIKgqO0mcxNKVqTdoExLXjNXxXfT9R6JaSrjv-WsLHe=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.29483
Ugw2h_e5WSgWe2fwtDp4AaABAg,serius..saya sudah divaksin..tapi ketika sya vaksin sya perhatikan nakes mengisi cairan kedalam suntikan...satu botol cairan vaksin itu sbnrnya brpa ml...ketika sya divaksin..satu botol cairan itu bisa buat 3 orang...dan sepertinya kotak vaksinnya beda..,1 tahun yang lalu,@NVTCUX,UCAcOE_Co1a-GEnR3DAiZPwQ,0,https://yt3.ggpht.com/fN-EiO4E5NSQfM20Z9eHy8Ulsl_9YiZRRjwJwXIOZLvzHN3hM0K_Ug0f4wR_CXyiJkC4bDkR=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.298417
UgycrJejpM8077ofa_F4AaABAg,yg nyuntik gemeteran?,1 tahun yang lalu,@edelweisslandscape,UCHSjrZ5W6WE_u-g8l987hlg,1,https://yt3.ggpht.com/ytc/AGIKgqOSHlMMzaUc8paifTWhC1GvWurznAFBEqlpv8E_WA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931397.303615
UgxZN5buh2E5fXDL7gl4AaABAg,Jadi titan gak ?,2 tahun yang lalu,@fathan8302,UCnQ-3b7Fv7A2tDeG2IyPy7g,0,https://yt3.ggpht.com/ytc/AGIKgqP_j3RNgiVszikGZICLIHN8QpvNjlMPrHxcuFz7zQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395397.306715
UgyQ7Jo9UOFVECWuL0N4AaABAg.9TQW7FTmZGa9U1ITNheptC,"Itu Tempat jarumnya, Bukan cairan🤣🤣🤣",1 tahun yang lalu,@zekiananda6107,UCNIeJ7Y1qP-Ak1i3NRVv2oA,0,https://yt3.ggpht.com/ytc/AGIKgqNaB-y8LdYF37iwTBXNDdFR5V3DiJ99x1bUo4lGXA=s176-c-k-c0x00ffffff-no-rj,false,true,1649931397.589947
UgwFx-3XiwiGy0Xby8h4AaABAg.9QtDX6ZttET9RwOuj-LJqI,Sinovac,1 tahun yang lalu,@kulogamer3555,UC-igcL4AXZfemaW-wwCdQUw,0,https://yt3.ggpht.com/ytc/AGIKgqP3IBldtCMGE3GUNQuHeprDN1SZ9ImRGb5WqQ=s176-c-k-c0x00ffffff-no-rj,false,true,1649931397.862499
UgzCgh3VLUxBrKFzdop4AaABAg,Bisa gak jadi jaw titan,2 tahun yang lalu,@attarmaulanahajri5621,UC9L2h8nmNT7eeJAZbMxZESQ,0,https://yt3.ggpht.com/ytc/AGIKgqMK9Y9N3JT1_J4XnFNU8B5g4iqOkAVtj6RCf333_UNXDshVNd6OzLL9LzDaqugu=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.258785
UgzdiKXyxhoU9PVDlaB4AaABAg,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,2 tahun yang lalu,@victoragustinus8363,UCQFHIyb4PkU5dHImK7VqLFQ,0,https://yt3.ggpht.com/ytc/AGIKgqOrJFTwNtR-N6Nz14uyxNANC7pYMy8R-c6vIre8IA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.262532
UgzgpHmu8rAcFwA7sW94AaABAg,Kok dokternya gemeteran🤣,2 tahun yang lalu,@rasy6606,UCcxGcVzfGUC4JOjUbMQY3Qg,1,https://yt3.ggpht.com/Eswn11VNHtz8DgYscBHswNFet_TMUob6P_KuTOirKn9xPIrLLyo3hTIgVLas5re5sHxkm8ctzw=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.267923
Ugyg_UJT213JbWq8Rbx4AaABAg,Bismillah founding titan,2 tahun yang lalu,@aradminrumah4089,UCZcdz7yC9wtQrABj1Ek6kRQ,0,https://yt3.ggpht.com/ytc/AGIKgqPsFflKWKKQ_5WCdbw536qdMCMbyGAH_2VlOw=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.270971
UgxKaWM01ozPWWz0Osd4AaABAg,Jangan sampe patah jarumnya didalam . Gementar amettttt doc,2 tahun yang lalu,@MamarLokaGovernment95,UCr6Ac3Tt25AvSPHmvspax4w,0,https://yt3.ggpht.com/ytc/AGIKgqPhrHy8zLb-hDQXdCNb00PiC9EX_2ryMKEXn87nxQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.273892
UgwudrGPZU0SaWlFnfB4AaABAg,The real hokage,2 tahun yang lalu,@syahrulhisyambern6867,UCPjUI5NWm7DJj4WLR0Rt__A,0,https://yt3.ggpht.com/ytc/AGIKgqOLHiryyFb7OockgaS1RvZzmu8F9DNrYutwjoFJ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.27725
UgzSkyZUy6GrLCnCXnN4AaABAg,Oh nk suntik vaksin kena getar getar camtu biar x jadi titan ke HAHAHA,2 tahun yang lalu,@ryomenkambing5415,UCR8x3cvuT8h6PgxTuZ9jKzA,0,https://yt3.ggpht.com/ytc/AGIKgqO6LbpI765WWrzt5j1-mF9xnLXy1wOKTSERndAsVAHHJyLlU3aUg1fnL-AqjeOq=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.281774
UgxLV8RT5T78BN_RDop4AaABAg,tangan doktor tu srs ketar,2 tahun yang lalu,@toxicforlife11,UCtaLw0tVhvUra1LvaydDEZQ,0,https://yt3.ggpht.com/b-4U61H-cm3bsi2agdxUceJrsV0-KPQbLM1-GJdqM7nXvqZnrRrogfjmRCdU4WE_8uhodSp8Kw=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.286538
UgxIcPkumEqDXsujiN54AaABAg,Kok yg ngsuntik gemetaran,2 tahun yang lalu,@asepmerkucup1189,UCX58_wYlmyzOjOjS-w-GQbg,0,https://yt3.ggpht.com/ytc/AGIKgqNDESrynV-c0r7jqUezMyV5JNIDx3gHmmvgZBLC=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.289542
Ugx-3UOngoAPYzlruU94AaABAg,Bismillahirrahmanirrahim faunding Titan attack Titan dan colosal titan,2 tahun yang lalu,@zimizimi957,UCuEiPXnZwxGBODNlzi8Gu_w,0,https://yt3.ggpht.com/ytc/AGIKgqMAb2wvoKWnEOx7EOTh_5ZAeMHproUbJVrnd1q2=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.294591
UgwjmK6SKkRKD9xNx8V4AaABAg,Knapa semua orang ngomong tangan doktor saja gementaran. Kamu semua tidak lihat tangan orang yang buat pesiapan vaksin pun gementaran juga.,2 tahun yang lalu,@mamadretro,UCTYHOQImkJwwnTs6UL9f0rw,1,https://yt3.ggpht.com/ytc/AGIKgqOmIyCVWFeZhCq7MKP6EJrm624UjQgqCK4hFg=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.300084
UgzV8eq7RxGhf-7YC6p4AaABAg,Sasageyo!!,2 tahun yang lalu,@abitubaidilah5992,UCVGPb9fN9QAYXu0PeIOyGwg,0,https://yt3.ggpht.com/ytc/AGIKgqMaQeNPZhHJ7sO7qH2bHn4qovyBS8qyKyQlzYHtJg=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.304964
Ugzle7Hk3Dz3biPbRKp4AaABAg,Bismilah titan,2 tahun yang lalu,@ariagans8410,UCo1PLx5CpiHNwXzMWctag2Q,0,https://yt3.ggpht.com/ytc/AGIKgqMVL46zTP2lKywpCgS5cBTgaL0-4cAd4iL9RtQi=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.30875
Ugy_W8rqFIXh0Zduoot4AaABAg,Founding titan:v,2 tahun yang lalu,@kunarti3239,UCTwYBqbnD_AmSyfIJE_xQ9g,0,https://yt3.ggpht.com/8_G2CttftCk7djSFi7hGHmjeQSCURn4TSlJ8PbVrzcb8ZReAv9UctgIUyuOHlIqKef9I_gtKiUI=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.311987
UgylO6lGjDIBjJVAXPZ4AaABAg,Jadi titan ga nih dok,2 tahun yang lalu,@DarkQueen-gw1vr,UCI1TJ4I4NzW397ul0ohvOzg,0,https://yt3.ggpht.com/ytc/AGIKgqPVAVM0LBNLE1kNA3E2qGQyYT80oQDqpSxytDGUpA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.317188
UgyWIJ2twG-WALIt5Fd4AaABAg,Cairan ijonya ngurang gak sih?,2 tahun yang lalu,@MuhammadYusuf-qv9dk,UCThpGF14m0npRZWYNYGPwfg,0,https://yt3.ggpht.com/ytc/AGIKgqOZMwKPnOl_JYJ7KlHq2SWJ6-sJU8_PKCVfcv-_ng=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.320979
Ugx05KQLmexcPOKWuMB4AaABAg,Yg dispensing vaksinnya ga pake handscoon.,2 tahun yang lalu,@resepgilaobat2698,UCKGvgb3dWqqoEiKgEzf48BA,0,https://yt3.ggpht.com/ytc/AGIKgqPGpBodyfMYBHXJbZ8fSh7Q-5HlDEohxuWMlzJk=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.323885
UgzuN2tJxXcCYFMU9ah4AaABAg,Gagah dan perkasa.bagus banget badanya berotot sprty barry prima.,2 tahun yang lalu,@ahmadjaelani7843,UCGJ5h7fsvKycDrY1j10BkSA,0,https://yt3.ggpht.com/ytc/AGIKgqOYHLPhT2CMwFsZcHhV4NTTs1wP4PMnC7Omd_4i=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.327362
UgwX-meogG7Yuy-TJxd4AaABAg,Bismillah moga jadi titan,2 tahun yang lalu,@ItzHipan,UC70YFFSNPeDYjWYsvvmE2XQ,0,https://yt3.ggpht.com/mo0jNzrBa9wBmSycKfBjlPsfTxKpuAlj4JID0hteTM_x_p-Sv_-BpYzYuizZ3kLhm69rkaq8TQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.330733
Ugx-sMkuNiaZZ213dPt4AaABAg,"Orang yang nerima vaksin covid19
=We yang gak mau vaksin gak
mau sehat??????
➖➖➖➖➖➖➖➖➖➖➖➖➖
Orang nolak : -_ ogah nanti habis vaksinnya:v

Orang nerima vaksin vs no vaksin
➖➖➖➖➖➖➖➖➖➖➖➖➖
Gua : Orang yang ingin di vaksin tapi jadi titan",2 tahun yang lalu (diedit),@ItzHipan,UC70YFFSNPeDYjWYsvvmE2XQ,1,https://yt3.ggpht.com/mo0jNzrBa9wBmSycKfBjlPsfTxKpuAlj4JID0hteTM_x_p-Sv_-BpYzYuizZ3kLhm69rkaq8TQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.335605
UgyUR14CmxRCIDAlW5J4AaABAg,Taunya nanti jadi titan :v,2 tahun yang lalu,@yusaira_1733,UCkr924ucqd0mX4zd7egIafg,1,https://yt3.ggpht.com/ytc/AGIKgqOaOiJQsDGkNOE3iEzjsvtGYHjwsa2UaUMn-Z8Axw=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.754568
Ugy4J4I-SyU5p3pRTC94AaABAg,Bismillah Founding Titan 🗿,2 tahun yang lalu,@lmaobang6178,UCwtDzUOv5brYzDeTmAYEbjQ,0,https://yt3.ggpht.com/YIUQ5RTjf8SeOfMtM-IV0DCCEmpMRB2dMYAjV-R7V7QnEsM1V2IQuKXlweXoigQt-_Kgbg80IA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.76253
UgxoUNlJDGww1HacAp54AaABAg,Bismilah jadi titan,2 tahun yang lalu,@skyxzerod6921,UCw6tcc_t5Z_jG2qFvML7LUQ,0,https://yt3.ggpht.com/ytc/AGIKgqOcv0wpGqnVSc66cQdVL_IBLotXKafin58o-VwV=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.769589
UgxDIRPTi3NAGW2cgfV4AaABAg,Saya tidak divaksin dan smapi skrng tdk kena corona dan lucunya Tetanggaku kena Corona Kenapa saya tidak. padahal lebih dekat kah,2 tahun yang lalu,@cowokliartapiadil2400,UC8BRl4BiyPNUvEBTOuK_5jw,0,https://yt3.ggpht.com/ytc/AGIKgqNvUPgVsaR9MCWXhAllh_yv-zQmG7H_glwyeG6m=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.776278
UgzBAA8F6A7iYt2W3EJ4AaABAg,Jadi Eren Jeager,2 tahun yang lalu,@ranggasanti8929,UCWyXLOV522Q3ik66S6iISkg,0,https://yt3.ggpht.com/oMlvxGJusGwjwN96vLCNVc0JGpxIZhJuNnB-A3pHiMoAlJ8u-jkL4-Cv13L_mf0I3sGabGB3=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.781059
UgzwUZ4gt9Vn15pV4Ox4AaABAg,"Finally Joko Widodo become ""Joko Yeager""






Bismillah founding titan 🤲",2 tahun yang lalu (diedit),@portgasd.xontol2096,UCg2n1ykla6HiGvDTaBih-sA,4,https://yt3.ggpht.com/ytc/AGIKgqMv7EXd87KlpuPwESLM34nrb8K43RFqlJXL0A=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.784848
Ugyx3U0YhJZHb0ItvL14AaABAg,Min kalau kita disuntik sakitnya kaya di gigit Titan gak,2 tahun yang lalu,@bangjektv2530,UCE9NGnofY8tArp9nbgcAlzw,0,https://yt3.ggpht.com/ytc/AGIKgqNaFLhmEYbNdP6_WAqIQR0u9DyF8GkPXzTpd2kBDQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.788309
UgwK-emCbbZ9L7Gt8Ix4AaABAg,"Mengapa yg digunakan vaksin dari bakteri corona dan bukan dari bakteri baik 
Tetap saja akan menjadi virus di dalam tubuh.",2 tahun yang lalu,@ahmadahmada1077,UC9WO7lw91gBRmXR44b847RA,0,https://yt3.ggpht.com/QslNa9ywD4OOnb3DWscRLX4DOawasEHUasaZJsvidNbcsiufcnVmgEYUOTm-q50Y6aACK2Ae=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.793116
UgwtxbZwdtToqF3NuhF4AaABAg,??????????,2 tahun yang lalu,@varianakik8946,UC28iOOuO5cf9aSWOx9ZFYbw,0,https://yt3.ggpht.com/ytc/AGIKgqMsIOABRWUF6fs87Ovhca1_GR0irPpml-0FPw=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.796756
UgxeoI7bZBVOlBd8_Mp4AaABAg,Otw titan kolosal,2 tahun yang lalu,@Yudhiprasada,UCcujlGVJmT1twKhLaXnrb3Q,0,https://yt3.ggpht.com/ytc/AGIKgqOdEB_-f5ymoxQaNlVY5TeXyiR-Ca-r2GGiTlqoGA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.799931
Ugy-2R7BAn71I7QLt_d4AaABAg,Bismillah war hammer titan,2 tahun yang lalu,@luckysimamora6471,UCJpsd1QwGy8otr2JdM0WpwA,0,https://yt3.ggpht.com/ytc/AGIKgqPdlr7PnyulyCoUFGou_GnhrrWfqQdsOZ9pJx5HJw=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.803229
UgwOGIGI0aZPpYFbJXR4AaABAg,Jangan jangan cairan tulang belakang zeke,2 tahun yang lalu,@nopEEE.,UC-KWfVM2jbX-pvRRQISxbsg,0,https://yt3.ggpht.com/2ZM98j_OTxR1if_9H48UYVd8ypJ4JaVqwt6-DBZ9RrrPjg6F05YDmL4iQ-E8DMNWXAVE_OPHWTU=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.806687
UgxQ9GPEVGIeGhnG8c14AaABAg,Jadi titan,2 tahun yang lalu,@tutorialunfaedah3989,UCLGf26jSZD0GaTz9Zk_bGEw,0,https://yt3.ggpht.com/ytc/AGIKgqO6mnOv5wdn6LxCTV5ztLyIRo9E8qMjWoDEskg_=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.811812
UgxwJYgaQ2s5dR33B0t4AaABAg,Become a Titan :v,2 tahun yang lalu,@six5105,UCrG50LDGwOLu4Fy0ft1Hphg,0,https://yt3.ggpht.com/ytc/AGIKgqMK8auuOhaep9vIqZazDkaCHfbxjQk8TN-19Y01=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.815353
UgwYxriIzZmYHPNikNR4AaABAg,Aowkaokwqokwowwkow Titan:v,2 tahun yang lalu,@fathirsungkar9268,UCQXN8GtSujNou7UPMIdAksQ,0,https://yt3.ggpht.com/zyvPFFHmde7QoK-C8gfICG1te3hiXpCv2lziGSuDuuSWMTcsTWpm7SNMjTXVcnsE_dUE8lHNWg=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.819093
UgyVNaTeltfJqN2sSIN4AaABAg,Ada yg request Jadi Titan ?,2 tahun yang lalu,@yogaop1307,UCNDXT32pA9B6AhkKhmYqoLg,1,https://yt3.ggpht.com/ytc/AGIKgqONfb9jAIi2M9VQRCAMPcxog1q7lqZm9BoJFQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.823164
Ugxeabi1Hu9TvSOweRd4AaABAg,Kenyataanya pada takut suntik vaksin ini..,2 tahun yang lalu,@upindanipin5886,UCRqohgLtZOKLDaIMK-m4LEg,0,https://yt3.ggpht.com/ytc/AGIKgqPn1utGwFXOe3JHXkjy4RcIuuXp1lRVKXcNj1JmrQ=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.828206
UgwBKaTBsvdOQbyVRON4AaABAg,Jd keinget pas sd di vaksin wkwkwk,2 tahun yang lalu,@abdullahmalikiakbarm8921,UCgwdmOneUJO4e0f5XHVgRwg,0,https://yt3.ggpht.com/jiC6wnzy6qiQ_NYAYjOtEanCi3IrEaJOlDl_gafJjuMPZwQ7p5XMxKSRD2OfgOcBZdKNItfALA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.831389
Ugzau9UhZ5ed1zXHYOV4AaABAg,wak wak jangan suntik,2 tahun yang lalu,@yoiboy9362,UCDR5zbrHqnm2jdU6wwXt2Ag,0,https://yt3.ggpht.com/ytc/AGIKgqPFfCBbkN3K07-jxedGiAa7YAixwCpMfzpDJA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.834888
UgyydcdFLKSu1ysxHNd4AaABAg,Bismillah founding titan,2 tahun yang lalu,@ffdimas9909,UC91uOSCCjBdP4PVOhYD-TUQ,1,https://yt3.ggpht.com/ytc/AGIKgqPjG2Zov8EIpCWL9PYAHMB2_u9NkqhBrkAH4hnC=s176-c-k-c0x00ffffff-no-rj,false,false,1618395398.838154
UgyGePQ2-1dTLI2iQxN4AaABAg,kox suntikanya gak semua. belum aja abis udah di cabut,2 tahun yang lalu,@kangmasjee9396,UCjmheRgKbGWy6e7I3klrOAQ,0,https://yt3.ggpht.com/ytc/AGIKgqNcgMm5H6c7qfCzOiHtjz53p7Eu091mbLmNhg=s176-c-k-c0x00ffffff-no-rj,false,false,1618395399.234998
Ugxo9qhakybnwBFGAZx4AaABAg,Vaksin covid bisa membuat kita menjadi Titan:v,2 tahun yang lalu,@chidoya4890,UCnBH0JSGglDaqgMTjqUNAkw,6,https://yt3.ggpht.com/kfDhYvT0Ie6ncJjLDUJAaqi_8TQoxIDyCYijaz-KgJNjQ8L0dmVGSlcR_vV9IzdlhXox8nfE=s176-c-k-c0x00ffffff-no-rj,false,false,1618395399.238338
Ugx0bsxaJBYztf2ETDN4AaABAg,Ko gemetar???,2 tahun yang lalu,@KavinCaliefChanel,UCfkENLre1n5-Zurws7bCYrg,0,https://yt3.ggpht.com/ytc/AGIKgqO6_hoTuw0Jx1eaeCHdHJHEjR4ZqcLC4i9Yojw1=s176-c-k-c0x00ffffff-no-rj,false,false,1618395399.242717
UgxIEfO01VQeO9Er8tp4AaABAg,"Taruhan aj ama sya gimana pak, sya mau di vaksin asalkan semua komik sinchan yg bapak simpen di kolong tempat tidur buat sya",2 tahun yang lalu,@riksencool,UCnd_2XQz42X_IZvT6bTbXEQ,0,https://yt3.ggpht.com/ytc/AGIKgqPht_U4yzqTPPdIol6Gd9nhzxXqZoU6TuRcWEGfog=s176-c-k-c0x00ffffff-no-rj,false,false,1618395399.246152
UgxAIAoHAjXPs08uWL54AaABAg,Masih ada isi nya 😀,2 tahun yang lalu,@rezafanhas3389,UCVLp1Kme3h_tC0iJTo13ncw,0,https://yt3.ggpht.com/ytc/AGIKgqO26E_0tb-4wiSvfsSI0qrv3hY47FQN_QovmA=s176-c-k-c0x00ffffff-no-rj,false,false,1618395399.24956
